Source,Target,Type,Id,Label,timeset,Weight,coursename,edges,source_course_instructor,weights
School Library Media CenterSummary,REEES Bibliog Research Methods,Undirected,51792,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Bio Informatics Probs & Res,Undirected,51793,['Theory Based'],,1,School Library Media CenterSummary,['Theory Based'],Ruth Shasteen,1
School Library Media CenterSummary,Foundations of Data Curation,Undirected,51794,['Teaching'],,1,School Library Media CenterSummary,['Teaching'],Ruth Shasteen,1
School Library Media CenterSummary,Theory & Pract Data Cleaning,Undirected,51795,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,"Data, Stat, Info",Undirected,51796,['Teaching'],,1,School Library Media CenterSummary,['Teaching'],Ruth Shasteen,1
School Library Media CenterSummary,Social Just Info Professions,Undirected,51797,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Info Srvcs Diverse Populations,Undirected,51798,"['Teaching', 'Social Aspects', 'Theory Based']",,3,School Library Media CenterSummary,"['Teaching', 'Social Aspects', 'Theory Based']",Ruth Shasteen,3
School Library Media CenterSummary,Library Buildings,Undirected,51799,['Theory Based'],,1,School Library Media CenterSummary,['Theory Based'],Ruth Shasteen,1
School Library Media CenterSummary,Network Analysis,Undirected,51800,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Digital Libraries,Undirected,51801,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Information Modeling,Undirected,51802,['Theory Based'],,1,School Library Media CenterSummary,['Theory Based'],Ruth Shasteen,1
School Library Media CenterSummary,Metadata in Theory & Practice,Undirected,51803,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Academic Librarianship,Undirected,51804,"['Social Aspects', 'Teaching']",,2,School Library Media CenterSummary,"['Social Aspects', 'Teaching']",Ruth Shasteen,2
School Library Media CenterSummary,Adm and Use Archival Materials,Undirected,51805,['Theory Based'],,1,School Library Media CenterSummary,['Theory Based'],Ruth Shasteen,1
School Library Media CenterSummary,Issues Scholarly Communication,Undirected,51806,"['Social Aspects', 'Teaching']",,2,School Library Media CenterSummary,"['Social Aspects', 'Teaching']",Ruth Shasteen,2
School Library Media CenterSummary,"Bookbinding: Hist, Princ, Prac",Undirected,51807,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Community Archives,Undirected,51808,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Comics: Advising Readers,Undirected,51809,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Digital Humanities,Undirected,51810,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Computers and Cultures,Undirected,51811,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,"Race, Gender & Info Technology",Undirected,51812,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Web Technologies & Techniques,Undirected,51813,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Lit and Resources Young Adults,Undirected,51814,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Storytelling,Undirected,51815,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Intro to Network Systems,Undirected,51816,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Instruc Strat Tech Info Prof,Undirected,51817,['Teaching'],,1,School Library Media CenterSummary,['Teaching'],Ruth Shasteen,1
School Library Media CenterSummary,Museum Informatics,Undirected,51818,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Information Assurance,Undirected,51819,['Theory Based'],,1,School Library Media CenterSummary,['Theory Based'],Ruth Shasteen,1
School Library Media CenterSummary,Introduction to Databases,Undirected,51820,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Geographic Information Systems,Undirected,51823,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Entrepreneurial IT Design,Undirected,51824,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Social Media and Global Change,Undirected,51825,['Social Aspects'],,1,School Library Media CenterSummary,['Social Aspects'],Ruth Shasteen,1
School Library Media CenterSummary,Intro to Technology in LIS,Undirected,51826,"['Social Aspects', 'Theory Based']",,2,School Library Media CenterSummary,"['Social Aspects', 'Theory Based']",Ruth Shasteen,2
School Library Media CenterSummary,Student Teaching Seminar,Undirected,51827,['Teaching'],,1,School Library Media CenterSummary,['Teaching'],Ruth Shasteen,1
Community Informatics,"Literacy, Reading, and Readers",Undirected,51828,"['Presentation', 'Social Aspects', 'Teaching']",,3,Community Informatics,"['Presentation', 'Social Aspects', 'Teaching']",Kate Williams,3
Community Informatics,Adult Popular Literature,Undirected,51829,"['Information Organization', 'requiremnets research/user/consulting/synthesis', 'Social Aspects']",,3,Community Informatics,"['Information Organization', 'requiremnets research/user/consulting/synthesis', 'Social Aspects']",Kate Williams,3
