,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
1358,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre,Pro Comm Lib & other Info Pro,1
1359,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre,Qualitative Methods Research,2
1360,Oral History,['Information Organization'],Oral History,Kathryn LaBarre,Self-Organizing Info Systems,1
1361,Oral History,['Information Organization'],Oral History,Kathryn LaBarre,Coll Dev for Spec Coll,1
1362,Oral History,['LIS'],Oral History,Kathryn LaBarre,Text Mining,1
1363,Oral History,"['Social Aspects', 'Information Organization']",Oral History,Kathryn LaBarre,Information Sciences Practice,2
1364,Oral History,"['Information Organization', 'Social Aspects', 'Teaching']",Oral History,Kathryn LaBarre,Community Informatics,3
1365,Oral History,['LIS'],Oral History,Kathryn LaBarre, Government Information,1
1366,Oral History,"['Social Aspects', 'LIS', 'Teaching']",Oral History,Kathryn LaBarre," Literacy, Reading, and Readers",3
1367,Oral History,"['Information Organization', 'Social Aspects', 'LIS']",Oral History,Kathryn LaBarre, Adult Popular Literature,3
1368,Oral History,"['Social Aspects', 'LIS']",Oral History,Kathryn LaBarre, REEES Bibliog Research Methods,2
1369,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre, Bio Informatics Probs & Res,2
1370,Oral History,['LIS'],Oral History,Kathryn LaBarre, Music Libnship & Bibliography,1
1371,Oral History,"['Information Organization', 'Teaching']",Oral History,Kathryn LaBarre, Foundations of Data Curation,2
1372,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Social Just Info Professions,1
1373,Oral History,"['Social Aspects', 'Teaching']",Oral History,Kathryn LaBarre, Info Srvcs Diverse Populations,2
1374,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Network Analysis,1
1375,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Digital Libraries,1
1376,Oral History,"['Social Aspects', 'Information Organization']",Oral History,Kathryn LaBarre, Metadata in Theory & Practice,2
1377,Oral History,"['Information Organization', 'Social Aspects', 'LIS', 'Teaching']",Oral History,Kathryn LaBarre, Academic Librarianship,4
1378,Oral History,['LIS'],Oral History,Kathryn LaBarre, Theological Librarianship,1
1379,Oral History,"['Security', 'LIS']",Oral History,Kathryn LaBarre, Rare Book and Spec Colls,2
1380,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre, Adm and Use Archival Materials,2
1381,Oral History,"['Information Organization', 'LIS']",Oral History,Kathryn LaBarre, Preserving Info Resources,2
1382,Oral History,['LIS'],Oral History,Kathryn LaBarre, History and Foundations of LIS,1
1383,Oral History,"['Social Aspects', 'LIS', 'Teaching']",Oral History,Kathryn LaBarre, Issues Scholarly Communication,3
1384,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre," Bookbinding: Hist, Princ, Prac",1
1385,Oral History,"['Social Aspects', 'Information Organization']",Oral History,Kathryn LaBarre, Community Archives,2
1386,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Comics: Advising Readers,1
1387,Oral History,['Social Aspects'],Oral History,Kathryn LaBarre, Digital Humanities,1
1388,Oral History,['Information Organization'],Oral History,Kathryn LaBarre, Data Mining,1
1389,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,Computers and Cultures,3
1390,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,"Race, Gender & Info Technology",3
1391,Oral History,"['Information Organization', 'Teaching']",Oral History,Kathryn LaBarre, Instruc Strat Tech Info Prof,2
1392,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre, Introduction to Databases,3
1393,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,Introduction to Databases,3
1394,Oral History,"['Information Organization', 'Security', 'Social Aspects', 'Teaching']",Oral History,Kathryn LaBarre, Global Health Informatics,4
1395,Oral History,"['Information Organization', 'Security', 'Social Aspects']",Oral History,Kathryn LaBarre,Entrepreneurial IT Design,3
1396,Oral History,"['Information Organization', 'Security', 'Social Aspects', 'LIS']",Oral History,Kathryn LaBarre, Intro to Technology in LIS,4
1397,Oral History,['Teaching'],Oral History,Kathryn LaBarre,Student Teaching Seminar,1
1398,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Presv & Consv Spec Colls Care,1
1399,Print Culture & Material Book,"['Business', 'Practical Training']",Print Culture & Material Book,John Vincler,Pro Comm Lib & other Info Pro,2
1400,Print Culture & Material Book,"['Tools', 'Information Organization']",Print Culture & Material Book,John Vincler,Qualitative Methods Research,2
1401,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Self-Organizing Info Systems,1
1402,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Coll Dev for Spec Coll,1
1403,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Information Sciences Practice,1
1404,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Community Informatics,1
1405,Print Culture & Material Book,"['Business', 'Information Organization']",Print Culture & Material Book,John Vincler, Adult Popular Literature,2
1406,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Bio Informatics Probs & Res,1
1407,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Foundations of Data Curation,1
1408,Print Culture & Material Book,['Practical Training'],Print Culture & Material Book,John Vincler, Library Buildings,1
1409,Print Culture & Material Book,['Tools'],Print Culture & Material Book,John Vincler, Digital Libraries,1
1410,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Metadata in Theory & Practice,1
1411,Print Culture & Material Book,"['Information Organization', 'Practical Training']",Print Culture & Material Book,John Vincler, Academic Librarianship,2
1412,Print Culture & Material Book,"['Business', 'Information Organization', 'Practical Training']",Print Culture & Material Book,John Vincler, Adm and Use Archival Materials,3
1413,Print Culture & Material Book,"['Business', 'Information Organization']",Print Culture & Material Book,John Vincler, Preserving Info Resources,2
1414,Print Culture & Material Book,['Tools'],Print Culture & Material Book,John Vincler, Business Analytics,1
1415,Print Culture & Material Book,['Practical Training'],Print Culture & Material Book,John Vincler," Bookbinding: Hist, Princ, Prac",1
1416,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Community Archives,1
1417,Print Culture & Material Book,['Practical Training'],Print Culture & Material Book,John Vincler, Digital Humanities,1
1418,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Data Mining,1
1419,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Computers and Cultures,1
1420,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,"Race, Gender & Info Technology",1
1421,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Instruc Strat Tech Info Prof,1
1422,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler, Introduction to Databases,1
1423,Print Culture & Material Book,['Information Organization'],Print Culture & Material Book,John Vincler,Introduction to Databases,1
1424,Print Culture & Material Book,"['Tools', 'Information Organization']",Print Culture & Material Book,John Vincler, Global Health Informatics,2
1425,Print Culture & Material Book,"['Tools', 'Information Organization']",Print Culture & Material Book,John Vincler,Entrepreneurial IT Design,2
1426,Print Culture & Material Book,"['Tools', 'Information Organization']",Print Culture & Material Book,John Vincler, Intro to Technology in LIS,2
1427,Presv & Consv Spec Colls Care,"['Presentation', 'Business', 'Social Aspects']",Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Pro Comm Lib & other Info Pro,3
1428,Presv & Consv Spec Colls Care,['Information Organization'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Qualitative Methods Research,1
1429,Presv & Consv Spec Colls Care,"['requiremnets research/user/consulting/synthesis', 'Information Organization']",Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Self-Organizing Info Systems,2
1430,Presv & Consv Spec Colls Care,['Information Organization'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Coll Dev for Spec Coll,1
1431,Presv & Consv Spec Colls Care,"['Social Aspects', 'Information Organization']",Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Information Sciences Practice,2
1432,Presv & Consv Spec Colls Care,"['Information Organization', 'Presentation', 'requiremnets research/user/consulting/synthesis', 'Social Aspects']",Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Community Informatics,4
1433,Presv & Consv Spec Colls Care,"['Presentation', 'Social Aspects']",Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper"," Literacy, Reading, and Readers",2
1434,Presv & Consv Spec Colls Care,"['Information Organization', 'Business', 'requiremnets research/user/consulting/synthesis', 'Social Aspects']",Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", Adult Popular Literature,4
1435,Presv & Consv Spec Colls Care,['Social Aspects'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", REEES Bibliog Research Methods,1
1436,Presv & Consv Spec Colls Care,['Information Organization'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", Bio Informatics Probs & Res,1
1437,Presv & Consv Spec Colls Care,['Information Organization'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", Foundations of Data Curation,1
1438,Presv & Consv Spec Colls Care,['requiremnets research/user/consulting/synthesis'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper",Applied Business Research,1
1439,Presv & Consv Spec Colls Care,['Social Aspects'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", Social Just Info Professions,1
1440,Presv & Consv Spec Colls Care,['Social Aspects'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", Info Srvcs Diverse Populations,1
1441,Presv & Consv Spec Colls Care,['Social Aspects'],Presv & Consv Spec Colls Care,"Quinn Ferris, Jennifer Teper", Network Analysis,1
